,id,title,overview,genres,keywords,first_air_date,characters,popularity,imdb_id,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,tags
4295,196996,Srikanto,"Srikanto and Rajlokkhi's sensual yet sporadic love transcends space and time. At a time of heartbreaking separation between the two, Abhaya enters Srikanto's life even as his passionate fascination with Rajlokkhi strives for closure. Srikanto is the musical retelling of Sarat Chandra Chattopadhyay's eponymous novel and presents a modern take on the relationship of Srikanto-Rajlokkhi.",Drama,,2022-04-14,"['Srikanto', 'Rajlokkhi', 'Abhaya', 'Young Rajlokkhi']",28.875,tt15516222,6.7,573,tvSeries,Srikanto,Srikanto,0,2022,\N,drama  srikanto space passionate musical time sensual sarat chandra presents rajlokkhi sporadic relationship modern chattopadhyay fascination love retelling enters heartbreaking closure strives eponymous separation transcends abhaya life
4296,232929,Stars in the House,"In the wake of the Coronavirus pandemic and theatres across the world closing their curtains indefinitely, SiriusXM host Seth Rudetsky and his husband, producer James Wesley have created Stars in the House, a daily live streamed series to support The Actors Fund and its services.",,,2020-03-16,[],28.53,tt12020508,7.1,42,tvSeries,Stars in the House,Stars in the House,0,2020,60,  coronavirus indefinitely support series theatres wake james fund seth daily services actors live curtains producer stars created husband house host siriusxm streamed closing pandemic rudetsky wesley
4297,19239,Future Boy Conan,"After the great disaster of 2008, a war that destroyed the planet, the world is now largely ocean with the continents having sunk. Conan lives on a remote island with his grandpa and nature, never having seen another human being. But one day a mysterious girl, Lana, washes up on his beach. The two become quick friends, but she’s soon kidnapped and taken to Industria, a technological remainder from the world before. Conan leaves his island in pursuit, braving new lands and many hardships with new friends and enemies just beyond the horizon.",Animation Action-&-Adventure Sci-Fi-&-Fantasy Family Comedy Drama,ocean based-on-novel-or-book post-apocalyptic-future environmental conan anime childrens-adventure عدنان-ولينا عبسي,1978-04-04,"['Conan (voice)', 'Lana (voice)', 'Jimsy (voice)', 'Captain Dyce (voice)', 'Monsley (voice)', 'Dr. Bliack Lao (voice)', 'Lepka (voice)', 'Dongoroth (voice)', 'Narrator (voice)', 'Meizel (voice)', 'Orlo (voice)', 'Tera (voice)', 'Kuzo (voice)', 'Gutch (voice)', 'Bosco (voice)', 'Sean (voice)', 'Luke (voice)', 'Pasco (voice)', 'Territ (voice)']",33.509,tt0077013,8.8,5138,tvSeries,Future Boy Conan,Mirai shônen Konan,0,1978,24,animation action-&-adventure sci-fi-&-fantasy family comedy drama ocean based-on-novel-or-book post-apocalyptic-future environmental conan anime childrens-adventure عدنان-ولينا عبسي industria continents kidnapped destroyed lands pursuit mysterious grandpa washes remote 2008 braving friends sunk lana technological lives remainder girl hardships island nature conan planet enemies ocean leaves horizon great war day quick beach disaster human
4298,95202,To the Lake,A grim drama that unfolds against the backdrop of a global catastrophe. An unknown new virus turns Moscow into a city of the dead. Money loses its value and those not yet infected struggle desperately for food and survival.,Sci-Fi-&-Fantasy Drama Action-&-Adventure,,2019-11-14,"['Sergey', 'Anna', 'Leonid', 'Irina', 'Misha', 'Polina', 'Boris', 'Anton', 'Taras', 'Ezis', 'Zhenya', 'Alyona']",28.28,tt9151230,7.2,15540,tvSeries,To the Lake,Epidemiya,0,2019,48,sci-fi-&-fantasy drama action-&-adventure  unfolds city infected unknown money backdrop moscow desperately drama struggle grim food global dead survival loses virus catastrophe turns
4299,3238,Juken Sentai Gekiranger,"Beast-Fist is a form of martial arts where the powers of a beast can be acquired by sensing the beast in their hearts. There are two relative schools of the Beast-Fist. One, the Beast-Fist of justice, Geki Juken Beast Arts. And one, the evil Beast-Fist of Rin Juken Akugata. The two schools of warriors learn and change in order to increase in power every day, as they are destined to clash.",Action-&-Adventure Sci-Fi-&-Fantasy Kids,martial-arts kung-fu monster sports superhero mecha giant-robot giant-monster superhero-team wild-child kaiju super-sentai animal-robot henshin-heroes tokusatsu gekiranger,2007-02-18,"['Jan Kandou', 'Ran Uzaki', 'Retsu Fukami', 'Gou Fukami', 'Ken Hisatsu', 'Rio', 'Mele', 'Xia Fu (Voice)', 'Miki Masaki', 'Natsume Masaki', 'Long', 'Bae (Voice)', 'Elehung Kam Po (Voice)', 'Bat Li (Voice)', 'Sharkie Chan (Voice)', 'Gorrie Yen (Voice)', 'Michelle Peng (Voice)', 'Pyon Biao (Voice)', 'Narrator']",42.071,tt1151113,7.8,186,tvSeries,Juken Sentai Gekiranger,Jûken sentai Gekirenjâ,0,2007,25,action-&-adventure sci-fi-&-fantasy kids martial-arts kung-fu monster sports superhero mecha giant-robot giant-monster superhero-team wild-child kaiju super-sentai animal-robot henshin-heroes tokusatsu gekiranger beast form hearts geki arts juken justice evil clash change sensing powers power schools rin learn martial acquired warriors fist increase relative order akugata day destined
4300,10493,On Air with Ryan Seacrest,"On Air with Ryan Seacrest is an American syndicated television talk show, which ran from January 12, 2004 through September 17, 2004. It was distributed in the United States and Canada by Twentieth Television.",Talk News,,2004-01-01,['Self - Host'],26.798,tt0397182,2.3,189,tvSeries,On-Air with Ryan Seacrest,On-Air with Ryan Seacrest,0,2004,\N,talk news  television 12 states september twentieth talk united january air seacrest american syndicated canada 17 ryan distributed 2004
4301,13897,Ben Casey,"Ben Casey is an American medical drama series which ran on ABC from 1961 to 1966. The show was known for its opening titles, which consisted of a hand drawing the symbols ""♂, ♀, ✳, †, ∞"" on a chalkboard, as cast member Sam Jaffe intoned, ""Man, woman, birth, death, infinity."" Neurosurgeon Joseph Ransohoff was a medical consultant for the show and may have influenced the personality of the title character.",Drama,surgeon,1961-10-02,"['Ben Casey', 'David Zorba', '', 'Dr. Daniel Niles Freeland', '', '']",38.397,tt0054519,7.1,661,tvSeries,Ben Casey,Ben Casey,0,1961,60,drama surgeon joseph infinity birth title series jaffe consultant casey member cast opening sam woman drama 1961 ben medical consisted abc symbols ransohoff man drawing death intoned american hand chalkboard personality neurosurgeon influenced character titles 1966
4302,206033,HIGHSPEED Étoile,"Rin Rindoh once had a dream of becoming a ballet dancer, but had to give up on that dream due to an injury. Afterward she became a NEET and a gamer who lived in her grandmother's house. But one day she is suddenly thrown into the world of racing.

The anime takes place in the near future, where the latest technology has made it so vehicles can travel at 500 km/h (about 310 mph) safely and securely. A next-generation race event called NEX Race is born, which changes the world of racing. NEX Racing features AI control support and a ""Revolburst"" mechanism. A newcomer named Rin Rindoh will make her debut in NEX Race, and will further revolutionize the sport.",Animation Action-&-Adventure Sci-Fi-&-Fantasy,competition sports-car tournament anime neet near-future car-racing,2024-04-06,"['Rin Rindoh (voice)', 'Kanata Asakawa (voice)', 'Towa Komachi (voice)', 'Sophia Tokitoh (voice)', 'Liu Youran (voice)', 'Alice Summerwood (voice)', 'Richard Parker (voice)', 'Lorenzo M. Salvatore (voice)', 'Hikari Hinata (voice)', 'Akari Kuzuryu (voice)', 'Narration (voice)', 'ami (voice)', 'Chitose Kagura (voice)', 'Genjiro Hyuga (voice)']",25.207,tt31811111,6.5,53,tvSeries,HIGHSPEED Étoile,Haisupîdo Etowâru,0,2024,\N,animation action-&-adventure sci-fi-&-fantasy competition sports-car tournament anime neet near-future car-racing rindoh support thrown debut mph revolburst latest dancer generation newcomer mechanism vehicles securely neet takes 310 suddenly afterward named technology lived sport injury revolutionize day travel safely ballet called rin control features house event place race anime ai 500 gamer grandmother future dream racing born nex
4303,61463,The Affair,"The Affair explores the emotional effects of an extramarital relationship between Noah Solloway and Alison Lockhart after the two meet in the resort town of Montauk in Long Island. Noah is a New York City schoolteacher with one novel published (book entitled A Person who Visits a Place) and he is struggling to write a second book. He is happily married with four children, but resents his dependence on his wealthy father-in-law. Alison is a young waitress trying to piece her life and marriage back together in the wake of the tragic death of her child. The story of the affair is told separately, complete with distinct memory biases, from the male and female perspectives.",Drama,husband-wife-relationship infidelity murderer extramarital-affair complicated-relationships,2014-10-12,"['Noah Solloway', 'Helen Solloway', 'Whitney Solloway', 'Trevor Solloway', 'Joanie Lockhart', 'Jenelle Wilson']",42.041,tt2699110,7.9,49707,tvSeries,The Affair,The Affair,0,2014,60,drama husband-wife-relationship infidelity murderer extramarital-affair complicated-relationships story visits published york child separately resort meet memory person emotional young wake father write told dependence marriage island entitled noah life male city children struggling extramarital effects relationship happily place perspectives married wealthy resents waitress piece affair solloway complete distinct alison tragic book town law long lockhart death biases explores schoolteacher female montauk
4304,35529,Magical Angel Creamy Mami,"Creamy Mami, the Magic Angel is a magical girl anime series by Studio Pierrot which aired from 1983 to 1984 on Nippon Television. It went on to have five OVA adaptions and featured in other Studio Pierrot special presentations. A three volume manga was released during the original TV run, with the story written by Kazunori Itō and art by Yuuko Kitagawa. This was the first of five magical girl anime to be produced by Studio Pierrot, and the first of these to feature the designs of Akemi Takada. In 2005, the web-poll for TV Asahi's top-100 anime of all time saw Creamy Mami, the Magic Angel poll 82nd. The series is currently streaming in North America via Yomiuri Group's planned Anime Sols video service, as of spring 2013. Thus far, a limited DVD release of the first thirteen episodes has been successfully crowd-funded at Anime Sols, with the second set of episodes currently in crowd-fund mode.",Animation Comedy,anime,1983-07-01,"['', 'Shingo Tachibana', 'Megumi Ayase', 'Nega', 'Natsume Morisawa', 'Hayato Kidokoro', 'Posi', 'Midori Kisaragi', 'Toshio Ōtomo', 'Baribari', 'Hiroshi', 'False Mami', 'Pino Pino', 'Mamoru Hidaka', 'Tetsuo Morisawa (voice)']",37.184,tt0288987,7.2,267,tvSeries,Magical Angel Creamy Mami,Mahô no tenshi Kurîmî Mami,0,1983,24,animation comedy anime yomiuri pierrot released takada aired 2013 time story fund itō original magical north featured manga kazunori mami studio 1984 2005 kitagawa crowd dvd yuuko release asahi video presentations art funded angel television series episodes magic designs produced 1983 82nd ova set anime poll nippon spring feature web group limited streaming written girl service akemi creamy planned thirteen adaptions volume special america 100 sols mode
4305,135185,A Romance of the Little Forest,"A story following a botany professor focusing only on research and does not care for fame, money, or love. Meeting a girl he had ill feelings with in the past, their interest in one another develops as she shows off her doctorate knowledge in ornithology.",Comedy Drama,romance botany fashion-industry environmental-issues secondary-couple,2022-09-15,"['Zhuang Yu', 'Yu Meiren', 'Li Tiantian', 'Jin Xi', 'Lu Jian', 'Lao Li', 'Yu Meinan', 'Mother Yu', 'Grandma Li', 'Mr. Yu', 'Xiao Zhou', ""Linda [Jin Xi's Secretary]"", 'Professor Wu']",30.9,tt22096832,6.6,128,tvSeries,A Romance of the Little Forest,Liang Ge Ren De Xiao Sen Lin,0,2022,\N,comedy drama romance botany fashion-industry environmental-issues secondary-couple feelings professor ill money story botany fame develops knowledge love care meeting focusing ornithology doctorate girl
4306,125527,Twist of Fate,"Ada is a young girl who believes that if she is abandoned by her first love, she will be unhappy forever like the women of her maternal side. While trying to escape the fate of her family, Ada falls in love with Rüzgar, a student from Albania at the same university who is threatened with deportation. Believing that Rüzgar is her first love, Ada proposes him and they have a fake marriage to prevent his deportation. She believes that Rüzgar will literally propose to her on the 3rd anniversary of their fake marriage and then their real marriage adventure will finally begin. But unfortunately, all the dreams and hopes of Ada will be ruined when she is abandoned by Rüzgar on their 3rd wedding anniversary. Ada immediately takes action to get her first love back. But fate has its own way and will put Bora in Ada's way at an unexpected moment... A workaholic, callous, self-righteous alpha male with tightly closed doors for love...",Comedy Drama,,2021-06-15,"['Bora Dogrusöz', 'Ada Tözün', 'Rüzgar Akcan', 'Tuğçe Dikman', 'Nergis Şahin', 'Belma Dogrusöz', 'Yasemin Tözün', 'Ali Dogrusöz', 'Evren', 'Selin', 'Aslan Şahin', 'Piril', 'Elif', 'Zafer Dogrusöz']",25.059,tt14411816,6.9,2770,tvSeries,Twist of Fate,Baht Oyunu,0,2021,\N,comedy drama  righteous adventure ada anniversary university albania love real takes believing student young bora maternal believes wedding action unexpected marriage abandoned family hopes male tightly finally fate dreams women deportation closed literally forever propose falls ruined doors girl 3rd unhappy escape fake rüzgar moment callous prevent alpha workaholic threatened proposes
4307,68666,"Father, I'll Take Care of You","After their 4 children become independent, an old couple decide to live for themselves. One day, their 4 children come back to them.",Drama Family,revenge romance sibling office-romance lost-child,2016-11-12,"['Lee Hyeon Woo', 'Oh Dong Hee', 'Han Seong Joon', 'Lee Soo Kyung', 'Oh Gwi Boon', 'Hwang Mi Ok', 'Han A-In', '', 'PD Kim']",28.128,tt6234380,7.8,91,tvSeries,"Father, I'll Take Care of You",Abeonim Jega Mosilgeyo,0,2016,\N,drama family revenge romance sibling office-romance lost-child children couple live decide 4 independent day
4308,42999,Angel Heart,"A young Taiwanese assassin codenamed ""Glass Heart"" committed suicide by jumping off a building, and her heart was pierced by metal fence. Miraculously, her life was saved by heart transplantation. During her recovery she began to experience strange dreams, which lead her to Japan looking for the donor of her heart, who happens to be Kaori Makimura, former partner of City Hunter Ryo Saeba.

The author mentioned in the first tankoubon volume that Angel Heart only shares the same characters of City Hunter but not its continuation. The events are all parallel universe, therefore it has nothing to do with City Hunter.",Animation Drama,anime detective-comedy,2005-10-03,"['', '', '', '']",20.862,tt0965544,7.3,107,tvSeries,Angel Heart,Angel Heart,0,2005,\N,animation drama anime detective-comedy characters taiwanese saeba recovery author parallel suicide saved metal shares young pierced universe donor jumping continuation angel life assassin city partner lead tankoubon transplantation heart ryo dreams events committed makimura japan mentioned hunter building glass began miraculously experience volume strange codenamed fence kaori
4309,123192,The Crowded Room,"In 1979 Manhattan, a young man is arrested for a shocking crime — and an unlikely investigator must solve the mystery behind it.",Drama Crime Mystery,based-on-novel-or-book miniseries mental-health reflective complex cautionary ambiguous compassionate,2023-06-08,"['Danny Sullivan', 'Rya Goodwin', 'Ariana', 'Marlin Reid', 'Yitzhak Safdie', 'Candy Sullivan', 'Disco Dancer']",30.295,tt14417718,7.7,34884,tvMiniSeries,The Crowded Room,The Crowded Room,0,2023,47,drama crime mystery based-on-novel-or-book miniseries mental-health reflective complex cautionary ambiguous compassionate young crime mystery 1979 man solve arrested manhattan investigator shocking
4310,202992,Olhos de Água,Olhos de Água,Soap Drama,,2001-02-20,"['Luísa / Leonor', 'Natália Negrão', 'Joaquim', 'Bicas', 'Joana Negrão', 'Henrique Negrão', 'Duarte Leal', 'Raquel Moreira', 'Dr. Manuel Silveira', 'José Cardoso Vilar', 'Araújo', 'Irene', 'Celeste', 'Ricardo', 'Alexandre Castro', 'Eduarda', 'Acácio', 'Jorge Dias', 'Anita Oliveira', 'Tibane', 'Clarisse Leal', 'Gaspar', 'Zé Maria', 'Margarida Leal', 'Ernesto', 'Padre Carlos Correia', 'Angelina Serra', 'Jaime', 'Sofia', 'Bruno', 'Daniela', 'Ti Lurdes', 'Emília', 'Ilda', 'André', 'Adérito', 'Sara', 'Sebastião (Jovem)', 'Jacinta', 'Jacinta (Jovem)', 'Pedro', 'Dr. Moreira da Silva', 'Padre Eduardo', 'Noémia', 'Enfermeira', 'Dr. Álvaro Melo Pereira', 'Filha de Joaquina', 'Fragoso', 'Mónica', 'Rui', 'Cecília', 'Luís de Medeiros', 'Enfermeira Laurinda', 'Empregada da Loja', 'Rapaz do Orfanato', 'Freira', 'Amiga de Margarida', 'Marido de Ilda', 'Médico', 'Administrador', 'Rogério Tavares', '', '', 'Empregado de Mesa']",21.309,tt0487845,6.9,80,tvSeries,Olhos de Água,Olhos de Água,0,2001,\N,soap drama  água olhos
4311,248009,Lilet Matias: Attorney-at-Law,"A little person lawyer fights for the rights of the oppressed and marginalized in a world full of injustices, while also dealing with her own family issues and personal wounds.",Drama,,2024-03-04,['Lilet Mercado-Matias'],32.809,tt31242134,6.7,10,tvSeries,"Lilet Matias, Attorney-at-Law","Lilet Matias, Attorney-at-Law",0,2024,\N,drama  injustices issues fights lawyer dealing rights wounds oppressed personal marginalized family person
4312,103727,The Queen and the Conqueror,"Years after Spanish conquistador Pedro de Heredia betrayed her people and broke her heart, indigenous woman Catalina reenters his life to get revenge.",Drama,romance historical historical-drama telenovela 16th-century conquista,2020-05-20,"['Pedro de Heredia', 'India Catalina', 'Diego Nicuesa', 'José Buendía', 'Pedro Badillo', 'Fernando de Valenzuela', 'Cacique Galeras', 'Abuela Toto', 'Constanza', 'Alonso Montes', 'Inés', 'Juan Anzula', 'Alberto de Heredia']",29.714,tt10348700,6.6,225,tvSeries,The Queen and the Conqueror,La Reina de Indias y el Conquistador,0,2020,50,drama romance historical historical-drama telenovela 16th-century conquista revenge years heart conquistador indigenous broke woman people pedro heredia spanish betrayed catalina reenters life
4313,41962,The Celebrity Apprentice Australia,"Twelve celebrities battle it out to be Australia's first ever celebrity apprentice. Among them: AFL footballer Shane Crawford, beauty queen Jesinta Campbell, NRL footballer Wendell Sailor, celebrity agent Max Markson, and Polly from The Block. Presiding over them is successful entrepreneur Mark Bouris, who will dish out business assignments to each team, with the losing team summoned to the boardroom where one of them will be fired.",Reality Drama Comedy,competition celebrity reality-competition,2011-10-24,['Himself'],27.795,tt2091762,5.4,152,tvSeries,The Celebrity Apprentice Australia,Celebrity Apprentice Australia,0,2011,\N,reality drama comedy competition celebrity reality-competition boardroom jesinta fired polly dish sailor apprentice bouris celebrity max summoned beauty shane successful assignments team australia footballer battle nrl business mark block losing wendell queen entrepreneur agent presiding celebrities crawford markson campbell afl
4314,69113,Cyborg 009,"Nine super-powered cyborg soldiers join forces to combat Black Ghost, the terrorist organization which they were originally created to serve.",Animation Action-&-Adventure Sci-Fi-&-Fantasy,cyborg secret-organization based-on-manga anime,2001-10-14,"['Joe Shimamura / Cyborg 009 (voice)', 'Ivan Whisky / Cyborg 001 (voice)', 'Jet Link / Cyborg 002 (voice)', 'Françoise Arnoul / Cyborg 003 (voice)', 'Albert Heinrich / Cyborg 004 (voice)', 'G. Junior / Cyborg 005 (voice)', 'Chang Changku / Cyborg 006 (voice)', 'Great Britain / Cyborg 007 (voice)', 'Pyunma / Cyborg 008 (voice)', 'Professor Isaac Gilmore (voice)', 'Skull (voice)', 'Black Ghost (voice)', 'Black Ghost (voice)', 'Cyborg 0011 (voice)', 'Cyborg 0010 (voice)', 'Cyborg 0012 (voice)', 'Cyborg 0013 (voice)']",39.632,tt0372650,7.4,549,tvSeries,Cyborg 009: The Cyborg Soldier,Cyborg 009: The Cyborg Soldier,0,2001,25,animation action-&-adventure sci-fi-&-fantasy cyborg secret-organization based-on-manga anime originally forces ghost combat created black powered join organization terrorist serve soldiers super cyborg
4315,31096,Så ska det låta,"Så ska det låta is a Swedish game show, based on the Irish The Lyrics Board. The show was introduced in 1997 and led by Peter Harryson until Peter Settman took over in 2006.

Så ska det låta can be watched online at svt play for approximately one month after airing.",Reality,,1997-01-17,"['Pianist', 'Pianist', 'Host']",23.589,tt0222635,5.4,177,tvSeries,Så ska det låta,Så ska det låta,0,1997,58,reality  swedish online irish 1997 harryson based 2006 game det watched led month settman play peter låta ska så airing lyrics board svt introduced
4316,61861,Until the End of Time,"After their father's death, Sofía Ripoll, the oldest of three sisters, takes over the family's fictional successful chocolate factory. Though she is engaged to a man who uses her for money, she quickly falls in love with Salvador Cruz, a former racecar driver who takes a job as her chauffeur.",Drama,romance telenovela,2014-07-28,"['Sofía Ripoll Bandy', 'Salvador ""Chava"" Cruz #2', 'Alexa Ripoll Bandy', 'Armando Romero', 'Patricio Iturbide', 'Silvana Blanco', 'Francisco ""Paco"" Fernández', 'Greta Bandy de Ripoll', 'Miguelina', 'Guadalupe']",39.993,tt3886214,7.6,95,tvSeries,Until the End of Time,Hasta el fin del mundo,0,2014,45,drama romance telenovela engaged driver ripoll chauffeur money job cruz father factory oldest chocolate successful man love death salvador racecar fictional falls sisters family takes sofía
4317,156911,Onipan!,"Over the centuries, oni (AKA demons of Japanese folklore) got a pretty bad reputation. Now it’s up to three plucky oni kids — sunny Tsutsuji, cool Tsuyukusa and boisterous Himawari — to improve human-oni relations through love, friendship and superpowered underpants!",Animation Comedy Sci-Fi-&-Fantasy,school demon anime,2022-04-11,"['Tsutsuji (voice)', 'Himawari (voice)', 'Tsuyukusa (voice)', 'Momozono-Momo (voice)', 'Issun-Bouko (voice)', 'Kuma (voice)']",41.871,tt18634390,6.4,29,tvSeries,Onipan!,Onipan!,0,2022,\N,animation comedy sci-fi-&-fantasy school demon anime cool centuries sunny himawari superpowered aka bad improve tsuyukusa demons japanese friendship relations oni boisterous underpants folklore tsutsuji love plucky kids pretty reputation human
4318,69880,My Big Fat Fabulous Life,"Dancing her way through the haters, Whitney Way Thore is embracing her body in a world that judges people by their size. She navigates both career challenges and relationship snafus with her vivacious personality, a sense of humor and an abundance of courage.

This series follows Whitney who was diagnosed with an endocrine system disorder called polyscystic ovary syndrome (PCOS) which caused her, a slender dancer at the time, to gain more than 200 pounds in one year at college. Feeling trapped in a big body, she struggled with self-doubt and negative stereotypes. Now 380 pounds and eager to continue sharing her passion for dance, Whitney has learned to embrace her body and love herself again.",Reality Drama,dancer north-carolina friendship overweight-woman obesity dating thirty-something family dance-class group-of-friends parents fitness social-media fertility medical-problem single-woman weight-gain interpersonal-relationships body-positivity self-determination lgbt-interest cats reality-show health-issues polyscystic-ovarian-syndrome-(pcos),2015-01-13,['Self'],34.923,tt4388486,3.7,1177,tvSeries,My Big Fat Fabulous Life,My Big Fat Fabulous Life,0,2015,42,reality drama dancer north-carolina friendship overweight-woman obesity dating thirty-something family dance-class group-of-friends parents fitness social-media fertility medical-problem single-woman weight-gain interpersonal-relationships body-positivity self-determination lgbt-interest cats reality-show health-issues polyscystic-ovarian-syndrome-(pcos) pounds struggled big ovary time people abundance caused judges dancer stereotypes love 200 personality trapped dancing syndrome gain college navigates thore sharing disorder polyscystic courage sense humor career year embrace whitney series haters body size called relationship dance slender 380 challenges learned embracing eager pcos snafus diagnosed passion doubt continue vivacious endocrine negative feeling
4319,42890,Studenty,"Evgeny Korolev arrives in Moscow by train and meets his future friend there - a red-haired first-year student Vladimir Vladimirovich Kvakusha. In addition to this guy with a funny last name, Zhenya recognizes Sasha, the head of the first-year students, who falls in love with him without memory. However, Zhenya himself falls in love with a third-year student, Veronika, whose boyfriend, Anton Sedykh, has great ties with the deputy dean Pavel Ilyich Gusev. As for Gusev, he hates Dean Vesnovsky and wants to take his place with all his might. Gusev's behavior affected not only teachers and students, but also Evgenia: he was once expelled from the student dormitory. However, he remembers that he has a friend Kvakusha, who is always ready to help him: the whole problem is that Kvakusha is a master at creating problems, and it is very difficult to solve them later.",Comedy,,2005-08-29,"['', '', '', '', '', '', '', '']",41.854,tt6063390,5.2,29,tvSeries,Studenty,Studenty,0,2005,\N,comedy  boyfriend red master remembers love ties gusev problem pavel evgenia vladimirovich memory creating student moscow behavior sasha dormitory arrives year train zhenya teachers vesnovsky vladimir haired recognizes guy korolev place evgeny friend addition meets falls deputy sedykh difficult great veronika ready funny students problems ilyich anton hates future kvakusha dean solve head expelled
4320,8853,Kimba the White Lion,"The adventures of Leo, a young lion cub who becomes king of the jungle when his father, the previous king of the jungle is killed by a human hunter.",Animation Drama,anime,1965-10-06,"['Clave', 'Leo', 'Tommy', 'Mandy', 'Higeoyaji', 'Doug', 'Lyre', 'Coco', 'Bou', 'Keruru', 'Kenichi', 'Lamp', 'Toto', 'Rommel', 'Mary', 'Amuji', 'Dick (voice)']",39.685,tt0058817,6.9,1107,tvSeries,Kimba the White Lion,Janguru taitei,0,1965,24,animation drama anime lion leo cub young hunter father jungle killed previous adventures king human
4321,228459,Tierra de Esperanza,Tierra de Esperanza,Soap Drama,,2023-06-12,"['María Teresa Arteaga', 'Santos Sandoval', 'Valentina Rangel', 'Marco Rivas', 'Bernarda Rangel', 'Rutilio Ferrer', 'Pedro']",35.533,tt27419542,7.2,187,tvSeries,Tierra de esperanza,Tierra de esperanza,0,2023,60,soap drama  tierra esperanza
4322,103927,Japan Animator Expo,"The short film series ""Japan Anima(tor)'s Exhibition"" presented by Studio Khara and Dwango Original projects, spin-off projects, promotional films, Music PV, and VJ Films etc... Various omnibus animations produced with love and energy, regardless of any genres. The digital distribution anime series bring opportunities for project development, R&D, human resources development, and free production under limited period and budget, to explore the possibilities of future film production.",Animation,anime,2014-11-07,"['(voice)', '(voice)']",41.843,tt12682080,7.4,48,tvMiniSeries,Japan Animator Expo,Japan Animator Expo,0,2014,\N,animation anime genres series projects tor japan bring film khara budget exhibition period omnibus original produced digital short dwango films energy development free future explore presented pv distribution opportunities resources anime love anima possibilities studio animations production limited promotional project music spin human
