,id,title,popularity,imdb_id,averageRating,num_votes,title_type,start_year,tags
1288,46056,heute-show,60.931,tt1441143,7.6,1695,tvSeries,2009,comedy news political-satire welke international news political report topics twist comedic oliver team satirical
1289,3690,House of Payne,71.496,tt0773264,3.6,6424,tvSeries,2006,comedy  living generational multi roof ella led atlanta wife payne curtis revolved patriarch family
1290,14666,The Listener,80.146,tt1181541,6.8,8618,tvSeries,2009,action-&-adventure crime drama detective canada office telepathy toronto canada supernatural psychic-power paramedic criminal-consultant grew loner bit shares skilled hidden ability time paramedic secret highly knew ray logan toby read exploring parents long mentor care possibilities mercer foster coupled confidante minds
1291,73564,Luxury Trap,60.949,tt1515457,6.4,101,tvSeries,2008,reality lifestyle trap luxury
1292,22104,Touch,56.861,tt0294208,7.9,398,tvSeries,1985,animation comedy love-triangle baseball romance based-on-manga spokon leads tragedy built realized bond changing fulfilled path true kazuya played crowd trio preserve goals pledge unbreakable life children twin slackerish puberty relationship neighbor middle minami girl push considered pitching baseball tatsuya twins dream koshien continue skills
1293,88463,Arthdal Chronicles,70.287,tt8750956,8.3,6218,tvSeries,2019,drama action-&-adventure slavery revenge romance curse tribal fantasy-world hidden-identity power-struggle identical-twin shamanism high-fantasy father-daughter-relationship supernatural-power war city arth society land power inhabitants arthdal called regions surrounding build mythical ancient vie
1294,226688,Beyblade X,69.362,tt27865962,6.4,162,tvSeries,2023,animation action-&-adventure comedy sci-fi-&-fantasy kids sports based-on-toy based-on-manga tower professional-sports shounen anime competitive beyblade spinning-tops blader influencer form title nana cross multi win beginner trio kazami jaxon joins climb champion robin iro ready
1295,3828,Hill Street Blues,97.1,tt0081873,8.2,10827,tvSeries,1981,drama crime police detectives daily realistic station lives glimpse officers urban police
1296,121870,No Doubt in Us,57.171,tt26596306,8.1,220,tvSeries,2021,animation comedy romance antiquity comedy gufeng lianai deal bodies emperor learn accept switches empress awkward accidentally fallouts
1297,321,Voyage to the Bottom of the Sea,56.891,tt0057798,7.2,4307,tvSeries,1964,action-&-adventure drama sci-fi-&-fantasy submarine underwater seaview enemy agents threat submarine dangerous aboard tech disaster join creatures mad crew sea scientists deadly high super nuclear impending mission
1298,34188,Princess Lover!,46.107,tt1470836,6.0,380,tvSeries,2009,animation comedy drama harem ecchi anime children higher social car society accident economy attending japanese prepared isshin year school parents forced accademy man classes elite head attend arima teppei high grandfather group adopted lost mightiest position successor life
1299,63210,Shadowhunters,86.882,tt4145054,6.5,71821,tvSeries,2016,action-&-adventure drama sci-fi-&-fantasy based-on-novel-or-book magic vampire supernatural werewolf demon supernatural-creature warlock shadowhunter fighting-supernatural rune based-on-young-adult-novel killing fray caught hunters shadowhunters demon save clary joins disappeared mother band plan
1300,108915,Шеф,73.788,tt2351652,7.7,63,tvSeries,2012,crime закон шеф
1301,18843,"Biglang Sibol, Bayang Impasibol",50.871,tt1955305,7.0,9,tvSeries,2001,drama comedy  warring series jeffrey aired funny biglang network loves sibol revolves drama produced impasibol philippine complicated tape families comedy jeturian bayang lives directed gma
1302,220874,Coração Alado,41.456,tt0209587,7.2,25,tvSeries,1980,soap drama romance alado coração
1303,64300,Ugly Alert,68.798,tt5478804,8.5,84,tvSeries,2013,drama family comedy sibling-relationship rich-woman-poor-man romance ex-con death-of-parent lying office-romance power-struggle chaebol acquires inherited blame sew job commits time hee work built skills fend fashion murder learns acquired sibling good joon newly man company prison workaholic gong rough grandfather soo trade position younger serves early takes life
1304,42025,Mako: Island of Secrets,59.867,tt2548214,6.7,4909,tvSeries,2013,comedy sci-fi-&-fantasy drama action-&-adventure island mermaid spin-off siren mako tritone leave moon tail venture mako connection real allowed leaving mischievous forms young powers cast night mermaids mermaid year dweller island guard job pod lyla life members protect pool sirena risk land amazing forced rejoin forever nixie girls fish zac legs duties sixteen lives waters neglect enters special outcasts trespassers
1305,5859,Vetenskapens värld,59.058,tt2643422,8.3,77,tvSeries,1971,documentary news technology nature popular-science science-news popular swedish television program svt documentary science vetenskapens broadcast värld
1306,5459,Don't Mess with an Angel,61.345,tt1245565,6.5,1871,tvSeries,2008,drama soap  perroni televisa premiered maite levy 9 broke 6 lartilleux 2008 viewers cuidado march finished william telenovela worldwide nathalie june 2009 records production ángel starring broadcast america distributed millions
1307,39068,You are My Destiny,64.904,tt2275419,6.7,115,tvSeries,2008,drama family 10749 comedy  education big extended story korea designer corneal happened older encounters sight car money starts daughter father orphan brother design son intertwine jang loses lost day crash family cheerful unravel interior kim accident surgery unbeknownst dreams lohas events stories meets transplant years byuk lack grateful undergoes horrible company sae ago
1308,45113,Punar Vivaah - Zindagi Milegi Dobara,41.362,tt2942416,3.3,1947,tvSeries,2012,drama soap romance milegi zindagi punar dobara vivaah
1309,4574,X-Men,76.59,tt0103584,8.4,50913,tvSeries,1992,kids sci-fi-&-fantasy animation action-&-adventure mutant superhero based-on-comic nostalgic hostile mankind men time atrocities beings destroy mutant protecting seeks fight return race whilst kind team elite gifted genetically sworn government superpowers rights magneto committed supremacist agencies human mutants
1310,2023,Countryfile,67.047,tt0229118,6.4,169,tvSeries,1988,documentary wildlife nature stories countryside places news people making british
1311,69591,Склифосовский,66.912,tt3781262,5.9,129,tvSeries,2012,drama  склифосовский
1312,133490,Family Secrets,77.471,tt12979628,8.3,5934,tvSeries,2021,family drama crime  point cross work breaking murder murderer lives lawyer prosecutor paths create case irreversible
1313,227192,Pyramid Game,77.752,tt29311421,7.5,1491,tvSeries,2024,drama female-friendship friendship bullying school female-protagonist self-harm psychological-terror based-on-webcomic-or-webtoon youth sismance outsmart dangerous-game all-girls-school 5 legitimate fall victims students thursday class cast votes month popularity grade school classify poll 2 high grades girls violence
1314,61915,K.C. Undercover,60.321,tt3598030,6.5,6494,tvSeries,2015,kids comedy family drama artificial-intelligence-(a.i.) spy technology high-school family smart-kid black-belt super-spy teen-spy recruit missions marisa humanoid lot secret judy latest karate save cooper ernie black learn school learns belt parents kira join whiz undercover balance gadgets agency disposal spies spy friend gig high organization government keeping everyday math robot younger including craig family life siblings
1315,22502,Moment of Truth,41.251,tt0058827,6.8,9,tvSeries,1964,soap  private teaches psychologist operates clinical wallace robert local university practice
1316,76791,Naagin,70.767,tt5323298,3.6,4666,tvSeries,2015,action-&-adventure mystery sci-fi-&-fantasy snake source watch evil ultimate fights power supernatural safe naagin season lives naagins ichchadhari traces
1317,3382,Charlie's Angels,96.135,tt0073972,6.6,14712,tvSeries,1976,action-&-adventure martial-arts 1970s undercover fight secret-agent investigation fistfight friendship private-investigator los-angeles california disguise private-detective sleuthing charlie employ receiving cases incomparable beautiful intelligent phone handle angels sophisticated feminine crack combat man dream charm lethal ultra insurmountable speaker seemingly boss skills orders
1318,77652,The Crown of the Kings,58.537,tt7817856,3.0,328,tvSeries,2018,drama austria hungary queen castle lithuania romance vienna austria poland medieval palace-intrigue 14th-century polish-history alliance rule years reign piasts duke dynasty saint casimir grand jadwiga throne marriage anjous coming jagiellons sons poland polish jogaila great lithuanian
1319,97403,Perdona nuestros pecados,41.177,tt6645602,7.2,245,tvSeries,2017,soap drama 1950s clan suspense powerful armando story aristocracy led quiroga intrigue decade build romance times fearsome high passion hypocrisy 50 family chilean
1320,128272,Trails to Oishii Tokyo,70.091,tt13069718,9.3,11,tvSeries,2019,documentary fish-market food farming japanese-cuisine cuisine food-culture wholesale-market comfort-food delicious ingredients japan fresh sold amazing learn sourced food markets tokyo
1321,2506,Wings,70.064,tt0098948,7.3,14819,tvSeries,1990,comedy drama sibling-relationship airport massachusetts pilot airline sitcom nantucket brian brothers attempt airline joe friends employees nantucket hackett surrounded island wacky england
1322,75450,Titans,70.047,tt1043813,7.5,114054,tvSeries,2018,drama action-&-adventure sci-fi-&-fantasy secret-identity superhero based-on-comic superhero-team young-heroes teen-superhero form young evil led batman combat nightwing perils team robin superheroes
1323,18618,Family Outing,70.016,tt3444304,8.7,193,tvSeries,2008,comedy  programs 15 concept travels sunday aired 11 korea 2008 season july 1 takes sbs lineup cast vacation team june 14 rated gold family television variety tasks 2010 episode house parts outing february care owners production featuring elderly south accomplishes brand korean good ended coming left
